snr_db,window,stat,cond,alpha,n_seeds,tpr_mean,tpr_lo,tpr_hi,realised_fpr_mean
5.0,1,resid,V400,0.01,5,0.381875,0.2749811435497408,0.48876885645025925,0.02354166666666667
5.0,1,resid,V400,0.05,5,0.5102083333333333,0.4425213612300075,0.577895305436659,0.05333333333333333
5.0,1,resid,V400,0.1,5,0.5864583333333334,0.5281189676102404,0.6447976990564265,0.08854166666666667
5.0,1,tdisp,DS200,0.01,5,0.018124999999999995,0.013233963827695963,0.02301603617230403,0.01125
5.0,1,tdisp,DS200,0.05,5,0.08854166666666667,0.07497637304405798,0.10210696028927536,0.05479166666666666
5.0,1,tdisp,DS200,0.1,5,0.1547916666666667,0.1383395373447561,0.17124379598857728,0.10166666666666666
5.0,1,tdisp,DS300,0.01,5,0.041249999999999995,0.019269809583850803,0.06323019041614919,0.01125
5.0,1,tdisp,DS300,0.05,5,0.13583333333333333,0.09717603286079216,0.1744906338058745,0.05479166666666666
5.0,1,tdisp,DS300,0.1,5,0.22729166666666667,0.1792927580106753,0.27529057532265805,0.10166666666666666
5.0,1,tdisp,DS600,0.01,5,0.06479166666666666,0.04462126060692444,0.08496207272640889,0.01125
5.0,1,tdisp,DS600,0.05,5,0.17729166666666665,0.1457104511171295,0.20887288221620381,0.05479166666666666
5.0,1,tdisp,DS600,0.1,5,0.27125000000000005,0.2183026840931767,0.3241973159068234,0.10166666666666666
5.0,1,tdisp,DS1000,0.01,5,0.07166666666666667,0.039651424136795586,0.10368190919653775,0.01125
5.0,1,tdisp,DS1000,0.05,5,0.194375,0.14194362059611387,0.2468063794038861,0.05479166666666666
5.0,1,tdisp,DS1000,0.1,5,0.29229166666666667,0.22694871985651283,0.3576346134768205,0.10166666666666666
5.0,1,tdisp,CDLA,0.01,5,0.011041666666666667,0.00341170285813099,0.018671630475202344,0.01125
5.0,1,tdisp,CDLA,0.05,5,0.05062500000000001,0.04001438911927025,0.06123561088072977,0.05479166666666666
5.0,1,tdisp,CDLA,0.1,5,0.10104166666666667,0.07691360256704105,0.1251697307662923,0.10166666666666666
5.0,1,tdisp,CDLB,0.01,5,0.024166666666666666,0.010375116346935394,0.03795821698639794,0.01125
5.0,1,tdisp,CDLB,0.05,5,0.08666666666666668,0.06734342652657403,0.10598990680675933,0.05479166666666666
5.0,1,tdisp,CDLB,0.1,5,0.155,0.12079941255229967,0.18920058744770032,0.10166666666666666
5.0,1,tdisp,CDLD,0.01,5,0.01125,0.005224921316117965,0.017275078683882034,0.01125
5.0,1,tdisp,CDLD,0.05,5,0.058125,0.04135064415609667,0.07489935584390334,0.05479166666666666
5.0,1,tdisp,CDLD,0.1,5,0.11604166666666667,0.07612817258786211,0.15595516074547122,0.10166666666666666
5.0,1,tdisp,CDLE,0.01,5,0.015208333333333332,0.007914658192906213,0.02250200847376045,0.01125
5.0,1,tdisp,CDLE,0.05,5,0.06166666666666667,0.04176763308444598,0.08156570024888735,0.05479166666666666
5.0,1,tdisp,CDLE,0.1,5,0.12208333333333332,0.09099595921109731,0.15317070745556935,0.10166666666666666
5.0,1,tdisp,S2,0.01,5,0.06791666666666667,0.03781349371380148,0.09801983961953185,0.01125
5.0,1,tdisp,S2,0.05,5,0.18583333333333335,0.1407439178948314,0.2309227487718353,0.05479166666666666
5.0,1,tdisp,S2,0.1,5,0.2854166666666667,0.22674133661630347,0.34409199671702995,0.10166666666666666
5.0,1,tdisp,V30,0.01,5,0.016458333333333335,0.011415731818397779,0.021500934848268892,0.01125
5.0,1,tdisp,V30,0.05,5,0.06520833333333334,0.05315817596556927,0.0772584907010974,0.05479166666666666
5.0,1,tdisp,V30,0.1,5,0.12770833333333334,0.10390133964475158,0.15151532702191509,0.10166666666666666
5.0,1,tdisp,V90,0.01,5,0.12104166666666667,0.08560392287761415,0.1564794104557192,0.01125
5.0,1,tdisp,V90,0.05,5,0.22520833333333332,0.18932493226255173,0.26109173440411493,0.05479166666666666
5.0,1,tdisp,V90,0.1,5,0.3145833333333333,0.27145275817674863,0.357713908489918,0.10166666666666666
5.0,1,tdisp,V150,0.01,5,0.4008333333333334,0.36556119843944845,0.4361054682272183,0.01125
5.0,1,tdisp,V150,0.05,5,0.5085416666666667,0.4736270530121378,0.5434562803211955,0.05479166666666666
5.0,1,tdisp,V150,0.1,5,0.5733333333333333,0.5382848184638853,0.6083818482027812,0.10166666666666666
5.0,1,tdisp,V250,0.01,5,0.6297916666666666,0.6022692817086657,0.6573140516246676,0.01125
5.0,1,tdisp,V250,0.05,5,0.7137499999999999,0.6901582989421766,0.7373417010578232,0.05479166666666666
5.0,1,tdisp,V250,0.1,5,0.7602083333333333,0.7411465834613847,0.7792700832052818,0.10166666666666666
5.0,1,tdisp,V400,0.01,5,0.81875,0.8084028000149686,0.8290971999850314,0.01125
5.0,1,tdisp,V400,0.05,5,0.8677083333333334,0.859894227513514,0.8755224391531529,0.05479166666666666
5.0,1,tdisp,V400,0.1,5,0.8914583333333332,0.8802795855693641,0.9026370810973023,0.10166666666666666
5.0,1,comb,DS200,0.01,5,0.1610416666666667,0.07701246394749962,0.24507086938583378,0.019374999999999996
5.0,1,comb,DS200,0.05,5,0.30145833333333333,0.1864744187996248,0.41644224786704187,0.058125
5.0,1,comb,DS200,0.1,5,0.42020833333333335,0.32757614875647234,0.5128405179101944,0.10791666666666669
5.0,1,comb,DS300,0.01,5,0.624375,0.4971949051811567,0.7515550948188433,0.019374999999999996
5.0,1,comb,DS300,0.05,5,0.7697916666666667,0.6957169877208592,0.8438663456124741,0.058125
5.0,1,comb,DS300,0.1,5,0.8539583333333335,0.821838755371176,0.886077911295491,0.10791666666666669
5.0,1,comb,DS600,0.01,5,0.9885416666666667,0.9802598657899517,0.9968234675433816,0.019374999999999996
5.0,1,comb,DS600,0.05,5,0.9962500000000001,0.9926377303907036,0.9998622696092966,0.058125
5.0,1,comb,DS600,0.1,5,0.9991666666666668,0.997749817956962,1.0005835153763714,0.10791666666666669
5.0,1,comb,DS1000,0.01,5,1.0,1.0,1.0,0.019374999999999996
5.0,1,comb,DS1000,0.05,5,1.0,1.0,1.0,0.058125
5.0,1,comb,DS1000,0.1,5,1.0,1.0,1.0,0.10791666666666669
5.0,1,comb,CDLA,0.01,5,0.008958333333333334,-0.0003505531821035388,0.018267219848770208,0.019374999999999996
5.0,1,comb,CDLA,0.05,5,0.036875,0.010138823326439846,0.06361117667356014,0.058125
5.0,1,comb,CDLA,0.1,5,0.07083333333333333,0.04040405388440453,0.10126261278226213,0.10791666666666669
5.0,1,comb,CDLB,0.01,5,0.13562500000000002,0.06889007210952676,0.2023599278904733,0.019374999999999996
5.0,1,comb,CDLB,0.05,5,0.2572916666666667,0.13993744276375888,0.37464589056957454,0.058125
5.0,1,comb,CDLB,0.1,5,0.34520833333333334,0.23446353116210852,0.4559531355045582,0.10791666666666669
5.0,1,comb,CDLD,0.01,5,0.0775,-0.12255641214095543,0.27755641214095544,0.019374999999999996
5.0,1,comb,CDLD,0.05,5,0.17833333333333334,-0.2395443702555799,0.5962110369222466,0.058125
5.0,1,comb,CDLD,0.1,5,0.22625,-0.22280145472468044,0.6753014547246805,0.10791666666666669
5.0,1,comb,CDLE,0.01,5,0.10208333333333333,-0.13969426387064607,0.3438609305373127,0.019374999999999996
5.0,1,comb,CDLE,0.05,5,0.19,-0.22002881151826464,0.6000288115182646,0.058125
5.0,1,comb,CDLE,0.1,5,0.24937499999999999,-0.18583305468628994,0.6845830546862899,0.10791666666666669
5.0,1,comb,S2,0.01,5,1.0,1.0,1.0,0.019374999999999996
5.0,1,comb,S2,0.05,5,1.0,1.0,1.0,0.058125
5.0,1,comb,S2,0.1,5,1.0,1.0,1.0,0.10791666666666669
5.0,1,comb,V30,0.01,5,0.024374999999999997,0.007471494114494777,0.04127850588550522,0.019374999999999996
5.0,1,comb,V30,0.05,5,0.0675,0.035393445424811994,0.09960655457518802,0.058125
5.0,1,comb,V30,0.1,5,0.12312499999999997,0.0856454012659185,0.16060459873408145,0.10791666666666669
5.0,1,comb,V90,0.01,5,0.11291666666666667,0.07072128815483586,0.15511204517849747,0.019374999999999996
5.0,1,comb,V90,0.05,5,0.19770833333333332,0.14484164669982436,0.2505750199668423,0.058125
5.0,1,comb,V90,0.1,5,0.273125,0.224502792726451,0.321747207273549,0.10791666666666669
5.0,1,comb,V150,0.01,5,0.3779166666666666,0.3238918581183019,0.43194147521503135,0.019374999999999996
5.0,1,comb,V150,0.05,5,0.4729166666666666,0.4470163518882876,0.4988169814450456,0.058125
5.0,1,comb,V150,0.1,5,0.539375,0.5071125117509439,0.5716374882490562,0.10791666666666669
5.0,1,comb,V250,0.01,5,0.6120833333333333,0.5749940876223731,0.6491725790442935,0.019374999999999996
5.0,1,comb,V250,0.05,5,0.6818749999999999,0.6442039617896965,0.7195460382103033,0.058125
5.0,1,comb,V250,0.1,5,0.7310416666666667,0.6972717877869239,0.7648115455464095,0.10791666666666669
5.0,1,comb,V400,0.01,5,0.8110416666666665,0.7951849835853746,0.8268983497479585,0.019374999999999996
5.0,1,comb,V400,0.05,5,0.849375,0.8354266539523463,0.8633233460476537,0.058125
5.0,1,comb,V400,0.1,5,0.8762500000000001,0.8688538325969644,0.8836461674030358,0.10791666666666669
5.0,1,conf_a,DS200,0.01,5,0.4352083333333333,0.3212664735691124,0.5491501930975542,0.023125
5.0,1,conf_a,DS200,0.05,5,0.5589583333333333,0.4873607280795509,0.6305559385871158,0.04937499999999999
5.0,1,conf_a,DS200,0.1,5,0.7035416666666666,0.6689616556020603,0.7381216777312729,0.11500000000000002
5.0,1,conf_a,DS300,0.01,5,0.920625,0.8798121324718208,0.9614378675281793,0.023125
5.0,1,conf_a,DS300,0.05,5,0.9549999999999998,0.9430264407682091,0.9669735592317906,0.04937499999999999
5.0,1,conf_a,DS300,0.1,5,0.976875,0.9693665929912605,0.9843834070087396,0.11500000000000002
5.0,1,conf_a,DS600,0.01,5,0.9997916666666666,0.9992132406030837,1.0003700927302495,0.023125
5.0,1,conf_a,DS600,0.05,5,1.0,1.0,1.0,0.04937499999999999
5.0,1,conf_a,DS600,0.1,5,1.0,1.0,1.0,0.11500000000000002
5.0,1,conf_a,DS1000,0.01,5,1.0,1.0,1.0,0.023125
5.0,1,conf_a,DS1000,0.05,5,1.0,1.0,1.0,0.04937499999999999
5.0,1,conf_a,DS1000,0.1,5,1.0,1.0,1.0,0.11500000000000002
5.0,1,conf_a,CDLA,0.01,5,0.004791666666666666,0.001065417412010302,0.008517915921323031,0.023125
5.0,1,conf_a,CDLA,0.05,5,0.014374999999999999,0.0058248531380749174,0.02292514686192508,0.04937499999999999
5.0,1,conf_a,CDLA,0.1,5,0.03895833333333333,0.029923029382065133,0.04799363728460153,0.11500000000000002
5.0,1,conf_a,CDLB,0.01,5,0.3095833333333333,0.2351290907629241,0.38403757590374255,0.023125
5.0,1,conf_a,CDLB,0.05,5,0.3977083333333334,0.3458883306052105,0.44952833606145626,0.04937499999999999
5.0,1,conf_a,CDLB,0.1,5,0.5139583333333333,0.47452978165044635,0.5533868850162202,0.11500000000000002
5.0,1,conf_a,CDLD,0.01,5,0.051041666666666666,0.0017819712071997715,0.10030136212613355,0.023125
5.0,1,conf_a,CDLD,0.05,5,0.08833333333333333,0.026958811737205754,0.14970785492946093,0.04937499999999999
5.0,1,conf_a,CDLD,0.1,5,0.17458333333333337,0.11202634730790582,0.2371403193587609,0.11500000000000002
5.0,1,conf_a,CDLE,0.01,5,0.11520833333333333,0.02488492262601026,0.20553174404065638,0.023125
5.0,1,conf_a,CDLE,0.05,5,0.19437500000000002,0.09098953245749142,0.2977604675425086,0.04937499999999999
5.0,1,conf_a,CDLE,0.1,5,0.32437499999999997,0.23367731366904804,0.4150726863309519,0.11500000000000002
5.0,1,conf_a,S2,0.01,5,1.0,1.0,1.0,0.023125
5.0,1,conf_a,S2,0.05,5,1.0,1.0,1.0,0.04937499999999999
5.0,1,conf_a,S2,0.1,5,1.0,1.0,1.0,0.11500000000000002
5.0,1,conf_a,V30,0.01,5,0.029375000000000002,0.008916371856817842,0.049833628143182165,0.023125
5.0,1,conf_a,V30,0.05,5,0.059375,0.02947255427673243,0.08927744572326757,0.04937499999999999
5.0,1,conf_a,V30,0.1,5,0.13125000000000003,0.11759252891636496,0.1449074710836351,0.11500000000000002
5.0,1,conf_a,V90,0.01,5,0.1447916666666667,0.058821907177085686,0.23076142615624773,0.023125
5.0,1,conf_a,V90,0.05,5,0.23895833333333333,0.16937509631679837,0.3085415703498683,0.04937499999999999
5.0,1,conf_a,V90,0.1,5,0.3829166666666667,0.34608768369776516,0.4197456496355682,0.11500000000000002
5.0,1,conf_a,V150,0.01,5,0.371875,0.26629045562164166,0.47745954437835836,0.023125
5.0,1,conf_a,V150,0.05,5,0.47479166666666667,0.4129419873984269,0.5366413459349064,0.04937499999999999
5.0,1,conf_a,V150,0.1,5,0.5889583333333335,0.5693088670675311,0.6086077995991358,0.11500000000000002
5.0,1,conf_a,V250,0.01,5,0.59375,0.5170676311243124,0.6704323688756876,0.023125
5.0,1,conf_a,V250,0.05,5,0.6733333333333333,0.6233689046928985,0.7232977619737682,0.04937499999999999
5.0,1,conf_a,V250,0.1,5,0.7589583333333334,0.7389294173235404,0.7789872493431264,0.11500000000000002
5.0,1,conf_a,V400,0.01,5,0.7697916666666667,0.7146360799590785,0.8249472533742548,0.023125
5.0,1,conf_a,V400,0.05,5,0.8237500000000001,0.802352144288568,0.8451478557114321,0.04937499999999999
5.0,1,conf_a,V400,0.1,5,0.8772916666666667,0.8600743798312117,0.8945089535021217,0.11500000000000002
5.0,1,conf_d,DS200,0.01,5,0.4966666666666667,0.40002276636680967,0.5933105669665237,0.020833333333333332
5.0,1,conf_d,DS200,0.05,5,0.6599999999999999,0.6187873966661429,0.7012126033338569,0.05708333333333333
5.0,1,conf_d,DS200,0.1,5,0.755,0.7217417588157202,0.7882582411842798,0.10145833333333334
5.0,1,conf_d,DS300,0.01,5,0.9441666666666666,0.9295449527332922,0.958788380600041,0.020833333333333332
5.0,1,conf_d,DS300,0.05,5,0.975,0.9724132000037422,0.9775867999962577,0.05708333333333333
5.0,1,conf_d,DS300,0.1,5,0.9845833333333334,0.9828969460575951,0.9862697206090716,0.10145833333333334
5.0,1,conf_d,DS600,0.01,5,1.0,1.0,1.0,0.020833333333333332
5.0,1,conf_d,DS600,0.05,5,1.0,1.0,1.0,0.05708333333333333
5.0,1,conf_d,DS600,0.1,5,1.0,1.0,1.0,0.10145833333333334
5.0,1,conf_d,DS1000,0.01,5,1.0,1.0,1.0,0.020833333333333332
5.0,1,conf_d,DS1000,0.05,5,1.0,1.0,1.0,0.05708333333333333
5.0,1,conf_d,DS1000,0.1,5,1.0,1.0,1.0,0.10145833333333334
5.0,1,conf_d,CDLA,0.01,5,0.0043749999999999995,0.0009044436185027581,0.00784555638149724,0.020833333333333332
5.0,1,conf_d,CDLA,0.05,5,0.018750000000000003,0.005277514493054806,0.0322224855069452,0.05708333333333333
5.0,1,conf_d,CDLA,0.1,5,0.03666666666666667,0.004417144092791168,0.06891618924054216,0.10145833333333334
5.0,1,conf_d,CDLB,0.01,5,0.34020833333333333,0.2909180829063096,0.38949858376035706,0.020833333333333332
5.0,1,conf_d,CDLB,0.05,5,0.4666666666666667,0.4217873640828195,0.5115459692505138,0.05708333333333333
5.0,1,conf_d,CDLB,0.1,5,0.5470833333333334,0.5006432485001622,0.5935234181665046,0.10145833333333334
5.0,1,conf_d,CDLD,0.01,5,0.08562499999999999,0.020623446208822505,0.15062655379117748,0.020833333333333332
5.0,1,conf_d,CDLD,0.05,5,0.2,0.03957668307699222,0.3604233169230078,0.05708333333333333
5.0,1,conf_d,CDLD,0.1,5,0.30395833333333333,0.09804271671867815,0.5098739499479885,0.10145833333333334
5.0,1,conf_d,CDLE,0.01,5,0.17354166666666665,0.08383619433980338,0.2632471389935299,0.020833333333333332
5.0,1,conf_d,CDLE,0.05,5,0.331875,0.14866225372029981,0.5150877462797001,0.05708333333333333
5.0,1,conf_d,CDLE,0.1,5,0.434375,0.22420645480248047,0.6445435451975196,0.10145833333333334
5.0,1,conf_d,S2,0.01,5,1.0,1.0,1.0,0.020833333333333332
5.0,1,conf_d,S2,0.05,5,1.0,1.0,1.0,0.05708333333333333
5.0,1,conf_d,S2,0.1,5,1.0,1.0,1.0,0.10145833333333334
5.0,1,conf_d,V30,0.01,5,0.02583333333333333,0.012072140854332836,0.039594525812333824,0.020833333333333332
5.0,1,conf_d,V30,0.05,5,0.07500000000000001,0.041721644969802844,0.10827835503019717,0.05708333333333333
5.0,1,conf_d,V30,0.1,5,0.12229166666666669,0.08041465828648131,0.16416867504685206,0.10145833333333334
5.0,1,conf_d,V90,0.01,5,0.13395833333333332,0.08492328939706961,0.18299337726959702,0.020833333333333332
5.0,1,conf_d,V90,0.05,5,0.27208333333333334,0.18519226324470095,0.35897440342196574,0.05708333333333333
5.0,1,conf_d,V90,0.1,5,0.38,0.2915821317268211,0.4684178682731789,0.10145833333333334
5.0,1,conf_d,V150,0.01,5,0.3804166666666667,0.2976724189741358,0.46316091435919754,0.020833333333333332
5.0,1,conf_d,V150,0.05,5,0.5112500000000001,0.45055383731097076,0.5719461626890294,0.05708333333333333
5.0,1,conf_d,V150,0.1,5,0.5935416666666666,0.5281424206046721,0.6589409127286612,0.10145833333333334
5.0,1,conf_d,V250,0.01,5,0.6002083333333333,0.5452167739568023,0.6551998927098643,0.020833333333333332
5.0,1,conf_d,V250,0.05,5,0.6983333333333334,0.6567670713439611,0.7398995953227057,0.05708333333333333
5.0,1,conf_d,V250,0.1,5,0.7525000000000001,0.7045603772639099,0.8004396227360903,0.10145833333333334
5.0,1,conf_d,V400,0.01,5,0.7785416666666667,0.730202409847314,0.8268809234860194,0.020833333333333332
5.0,1,conf_d,V400,0.05,5,0.8439583333333334,0.8246567487420593,0.8632599179246074,0.05708333333333333
5.0,1,conf_d,V400,0.1,5,0.8804166666666667,0.8656299875040083,0.8952033458293251,0.10145833333333334
5.0,1,crcfail_a,DS200,0.01,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,DS200,0.05,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,DS200,0.1,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,DS300,0.01,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,DS300,0.05,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,DS300,0.1,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,DS600,0.01,5,0.09375000000000001,0.01527781150914953,0.1722221884908505,0.0
5.0,1,crcfail_a,DS600,0.05,5,0.09375000000000001,0.01527781150914953,0.1722221884908505,0.0
5.0,1,crcfail_a,DS600,0.1,5,0.09375000000000001,0.01527781150914953,0.1722221884908505,0.0
5.0,1,crcfail_a,DS1000,0.01,5,0.31875,0.06654860806785406,0.5709513919321458,0.0
5.0,1,crcfail_a,DS1000,0.05,5,0.31875,0.06654860806785406,0.5709513919321458,0.0
5.0,1,crcfail_a,DS1000,0.1,5,0.31875,0.06654860806785406,0.5709513919321458,0.0
5.0,1,crcfail_a,CDLA,0.01,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,CDLA,0.05,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,CDLA,0.1,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,CDLB,0.01,5,0.00041666666666666664,-0.00029175768818568305,0.0011250910215190163,0.0
5.0,1,crcfail_a,CDLB,0.05,5,0.00041666666666666664,-0.00029175768818568305,0.0011250910215190163,0.0
5.0,1,crcfail_a,CDLB,0.1,5,0.00041666666666666664,-0.00029175768818568305,0.0011250910215190163,0.0
5.0,1,crcfail_a,CDLD,0.01,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,CDLD,0.05,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,CDLD,0.1,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,CDLE,0.01,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,CDLE,0.05,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,CDLE,0.1,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,S2,0.01,5,0.4822916666666666,0.10865909817682595,0.8559242351565073,0.0
5.0,1,crcfail_a,S2,0.05,5,0.4822916666666666,0.10865909817682595,0.8559242351565073,0.0
5.0,1,crcfail_a,S2,0.1,5,0.4822916666666666,0.10865909817682595,0.8559242351565073,0.0
5.0,1,crcfail_a,V30,0.01,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,V30,0.05,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,V30,0.1,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,V90,0.01,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,V90,0.05,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,V90,0.1,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_a,V150,0.01,5,0.13666666666666666,0.12883118158440351,0.1445021517489298,0.0
5.0,1,crcfail_a,V150,0.05,5,0.13666666666666666,0.12883118158440351,0.1445021517489298,0.0
5.0,1,crcfail_a,V150,0.1,5,0.13666666666666666,0.12883118158440351,0.1445021517489298,0.0
5.0,1,crcfail_a,V250,0.01,5,0.37104166666666666,0.35645431638581243,0.3856290169475209,0.0
5.0,1,crcfail_a,V250,0.05,5,0.37104166666666666,0.35645431638581243,0.3856290169475209,0.0
5.0,1,crcfail_a,V250,0.1,5,0.37104166666666666,0.35645431638581243,0.3856290169475209,0.0
5.0,1,crcfail_a,V400,0.01,5,0.5697916666666666,0.547240467124988,0.5923428662083452,0.0
5.0,1,crcfail_a,V400,0.05,5,0.5697916666666666,0.547240467124988,0.5923428662083452,0.0
5.0,1,crcfail_a,V400,0.1,5,0.5697916666666666,0.547240467124988,0.5923428662083452,0.0
5.0,1,crcfail_d,DS200,0.01,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,DS200,0.05,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,DS200,0.1,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,DS300,0.01,5,0.00020833333333333332,-0.0003700927302495402,0.0007867593969162069,0.0
5.0,1,crcfail_d,DS300,0.05,5,0.00020833333333333332,-0.0003700927302495402,0.0007867593969162069,0.0
5.0,1,crcfail_d,DS300,0.1,5,0.00020833333333333332,-0.0003700927302495402,0.0007867593969162069,0.0
5.0,1,crcfail_d,DS600,0.01,5,0.18916666666666665,0.08378591460910201,0.2945474187242313,0.0
5.0,1,crcfail_d,DS600,0.05,5,0.18916666666666665,0.08378591460910201,0.2945474187242313,0.0
5.0,1,crcfail_d,DS600,0.1,5,0.18916666666666665,0.08378591460910201,0.2945474187242313,0.0
5.0,1,crcfail_d,DS1000,0.01,5,0.5314583333333334,0.35104780973256916,0.7118688569340976,0.0
5.0,1,crcfail_d,DS1000,0.05,5,0.5314583333333334,0.35104780973256916,0.7118688569340976,0.0
5.0,1,crcfail_d,DS1000,0.1,5,0.5314583333333334,0.35104780973256916,0.7118688569340976,0.0
5.0,1,crcfail_d,CDLA,0.01,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,CDLA,0.05,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,CDLA,0.1,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,CDLB,0.01,5,0.00041666666666666664,-0.00029175768818568305,0.0011250910215190163,0.0
5.0,1,crcfail_d,CDLB,0.05,5,0.00041666666666666664,-0.00029175768818568305,0.0011250910215190163,0.0
5.0,1,crcfail_d,CDLB,0.1,5,0.00041666666666666664,-0.00029175768818568305,0.0011250910215190163,0.0
5.0,1,crcfail_d,CDLD,0.01,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,CDLD,0.05,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,CDLD,0.1,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,CDLE,0.01,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,CDLE,0.05,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,CDLE,0.1,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,S2,0.01,5,0.7339583333333334,0.510816656363643,0.9571000103030237,0.0
5.0,1,crcfail_d,S2,0.05,5,0.7339583333333334,0.510816656363643,0.9571000103030237,0.0
5.0,1,crcfail_d,S2,0.1,5,0.7339583333333334,0.510816656363643,0.9571000103030237,0.0
5.0,1,crcfail_d,V30,0.01,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,V30,0.05,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,V30,0.1,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,V90,0.01,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,V90,0.05,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,V90,0.1,5,0.0,0.0,0.0,0.0
5.0,1,crcfail_d,V150,0.01,5,0.13833333333333334,0.1353839275479536,0.14128273911871309,0.0
5.0,1,crcfail_d,V150,0.05,5,0.13833333333333334,0.1353839275479536,0.14128273911871309,0.0
5.0,1,crcfail_d,V150,0.1,5,0.13833333333333334,0.1353839275479536,0.14128273911871309,0.0
5.0,1,crcfail_d,V250,0.01,5,0.3725,0.3543785474677694,0.3906214525322306,0.0
5.0,1,crcfail_d,V250,0.05,5,0.3725,0.3543785474677694,0.3906214525322306,0.0
5.0,1,crcfail_d,V250,0.1,5,0.3725,0.3543785474677694,0.3906214525322306,0.0
5.0,1,crcfail_d,V400,0.01,5,0.569375,0.5455328979105589,0.593217102089441,0.0
5.0,1,crcfail_d,V400,0.05,5,0.569375,0.5455328979105589,0.593217102089441,0.0
5.0,1,crcfail_d,V400,0.1,5,0.569375,0.5455328979105589,0.593217102089441,0.0
5.0,1,cf,DS200,0.01,5,0.014374999999999999,-0.0023243918645307025,0.0310743918645307,0.022083333333333333
5.0,1,cf,DS200,0.05,5,0.04708333333333333,0.029339695457151014,0.06482697120951565,0.05437499999999999
5.0,1,cf,DS200,0.1,5,0.08937500000000001,0.04850069503296499,0.13024930496703502,0.09166666666666666
5.0,1,cf,DS300,0.01,5,0.010416666666666668,-0.003271392296455459,0.024104725629788794,0.022083333333333333
5.0,1,cf,DS300,0.05,5,0.03770833333333333,0.029558886901835803,0.04585777976483085,0.05437499999999999
5.0,1,cf,DS300,0.1,5,0.08125,0.041795999593497744,0.12070400040650225,0.09166666666666666
5.0,1,cf,DS600,0.01,5,0.005833333333333334,-0.00296749098055358,0.014634157647220248,0.022083333333333333
5.0,1,cf,DS600,0.05,5,0.03333333333333334,0.020826750570346088,0.04583991609632059,0.05437499999999999
5.0,1,cf,DS600,0.1,5,0.09125000000000001,0.043986891646813964,0.13851310835318606,0.09166666666666666
5.0,1,cf,DS1000,0.01,5,0.008541666666666668,-0.005189100852540696,0.022272434185874032,0.022083333333333333
5.0,1,cf,DS1000,0.05,5,0.046875,0.025001621276635626,0.06874837872336437,0.05437499999999999
5.0,1,cf,DS1000,0.1,5,0.11166666666666666,0.06972180244037957,0.15361153089295376,0.09166666666666666
5.0,1,cf,CDLA,0.01,5,0.021666666666666667,-0.012300785224721625,0.05563411855805496,0.022083333333333333
5.0,1,cf,CDLA,0.05,5,0.08895833333333333,0.05301437737895924,0.12490228928770743,0.05437499999999999
5.0,1,cf,CDLA,0.1,5,0.17333333333333334,0.12257994824194063,0.22408671842472605,0.09166666666666666
5.0,1,cf,CDLB,0.01,5,0.028749999999999998,-0.000324182024990724,0.05782418202499072,0.022083333333333333
5.0,1,cf,CDLB,0.05,5,0.06083333333333333,0.03589384444906692,0.08577282221759974,0.05437499999999999
